0.784034,-2.068793,-0.657524,2.137272
0.802681,-2.091683,-0.438877,2.070192
0.847382,-2.075811,-0.219701,1.999850
0.914293,-2.019195,0.001628,1.927557
0.995608,-1.925040,0.220756,1.848113
1.085224,-1.789278,0.433475,1.767584
1.175853,-1.619254,0.629984,1.678177
1.261616,-1.417572,0.804265,1.585967
1.340302,-1.193729,0.948162,1.487906
1.409746,-0.956326,1.056125,1.387327
1.468782,-0.717130,1.128510,1.282241
1.517007,-0.483780,1.166462,1.175856
1.554788,-0.262666,1.175180,1.068540
1.581742,-0.057230,1.159753,0.962656
1.596906,0.132623,1.127322,0.859769
1.597863,0.305741,1.078932,0.764509
1.585639,0.469435,1.027319,0.675439
1.553206,0.611812,0.966264,0.600940
1.501218,0.755096,0.899526,0.546452
1.460116,0.913384,0.815132,0.503170
1.464129,1.052732,0.734076,0.447655
1.469738,1.143645,0.707613,0.372170
1.439116,1.262852,0.712534,0.276670
